"A81055","4XA29","W","19990401","20020331","0"
"A81055","5QR","W","20061001","20120930","0"
"A81056","00K","W","20130401","","0"
"A81056","4QP36","W","19990401","20010331","0"
"A81056","5E1","W","20010401","20130331","0"
"A81057","00K","W","20130401","","0"
"A81057","4QP36","W","19990401","20010331","0"
"A81057","5E1","W","20010401","20130331","0"
"A81058","00M","W","20130401","","0"
"A81058","5KM","W","20020401","20130331","0"
"A81058","4DD23","W","19990401","20020331","0"
"A81060","5D9","W","20010401","20130331","0"
"A81060","4FC32","W","19990401","20010331","0"
"A81060","00K","W","20130401","","0"
"A81061","5E1","W","20010401","20120930","0"
"A81061","4QP36","W","19990401","20010331","0"
"A81063","00K","W","20130401","","0"
"A81063","5D9","W","20010401","20130331","0"
"A81063","4FC32","W","19990401","20010331","0"
"A81064","5KM","W","20020401","20130331","0"
"A81064","00M","W","20130401","","0"
"A81064","4DD23","W","19990401","20020331","0"
"A81065","5QR","W","20061001","20130331","0"
"A81065","4DD23","W","19990401","20020331","0"
"A81065","5KM","W","20020401","20060930","0"
"A81065","00M","W","20130401","","0"
"A81066","5E1","W","20010401","20130331","0"
"A81066","4QP36","W","19990401","20010331","0"
"A81066","00K","W","20130401","","0"
"A81067","00K","W","20130401","","0"
"A81067","5E1","W","20010401","20130331","0"
"A81067","4QP36","W","19990401","20010331","0"
"A81068","5D9","W","20010401","20120930","0"
"A81068","4FC32","W","19990401","20010331","0"
"A81069","5KN","W","20020401","20060930","0"
"A81069","4XA29","W","19990401","20020331","0"
"A81069","5QR","W","20061001","20130331","0"
"A81069","00M","W","20130401","20170131","0"
"A81070","00K","W","20130401","","0"
"A81070","4FC32","W","19990401","20010331","0"
"A81070","5D9","W","20010401","20130331","0"
"A81071","4FC32","W","20000207","20010331","0"
"A81071","5D9","W","20010401","20120930","0"
"A81602","00K","W","20130401","","0"
"A81602","5E1","W","20010401","20130331","0"
"A81602","4QP36","W","19990401","20010331","0"
"A81605","5QR","W","20061001","20130331","0"
"A81605","00M","W","20130401","20170331","0"
"A81605","5KN","W","20020401","20060930","0"
"A81605","4XA29","W","19990401","20020331","0"
"A81606","4QP36","W","19990401","20000229","0"
"A81608","4QP36","W","19990401","20010331","0"
"A81608","5E1","W","20010401","20130331","0"
"A81608","00K","W","20130401","","0"
"A81609","5E1","W","20010401","20130331","0"
"A81609","4QP36","W","19990401","20010331","0"
"A81609","00K","W","20130401","20171031","0"
"A81610","5E1","W","20010401","20130331","0"
"A81610","4QP36","W","19990401","20010331","0"
"A81610","00K","W","20130401","","0"
"A81611","4DD23","W","19990401","20020331","0"
"A81611","00M","W","20130401","","0"
"A81611","5KM","W","20020401","20130331","0"
"A81612","00K","W","20130401","","0"
"A81612","5D9","W","20010401","20130331","0"
"A81612","4FC32","W","19990401","20010331","0"
"A81613","5D9","W","20010401","20130331","0"
"A81613","4FC32","W","19990401","20010331","0"
"A81613","00K","W","20130401","20170731","0"
"A81618","5KN","W","20020401","20060930","0"
"A81618","5QR","W","20061001","20130331","0"
"A81618","00M","W","20130401","","0"
"A81618","4XA29","W","19990401","20020331","0"
"A81620","4QP36","W","19990401","20010331","0"
"A81620","5E1","W","20010401","20120930","0"
"A81621","00M","W","20130401","","0"
"A81621","4DD23","W","19990401","20020331","0"
"A81621","5KM","W","20020401","20130331","0"
"A81622","5D9","W","20010401","20130331","0"
"A81622","00K","W","20130401","","0"
"A81622","4FC32","W","19990401","20010331","0"
"A81623","00K","W","20130401","20170630","0"
"A81623","5E1","W","20010401","20130331","0"
"A81623","4QP36","W","19990401","20010331","0"
"A81625","5KM","W","20020401","20120930","0"
"A81625","4DD23","W","19990401","20020331","0"
"A81627","4QP36","W","19990401","20010331","0"
"A81627","5E1","W","20010401","20120930","0"
"A81629","00K","W","20130401","","0"
"A81629","5E1","W","20010401","20130331","0"
"A81629","4QP36","W","19990401","20010331","0"
"A81630","00M","W","20130401","","0"
"A81630","5KM","W","20020401","20130331","0"
"A81630","4DD23","W","20010401","20020331","0"
"A81631","5D9","W","20020201","20130331","0"
"A81631","00K","W","20130401","","0"
"A81632","5E1","W","20020304","20130331","0"
"A81632","00K","W","20130401","","0"
"A81633","00M","W","20130401","","0"
"A81633","5KM","W","20021001","20130331","0"
"A81634","00K","W","20130401","","0"
"A81634","5E1","W","20030401","20130331","0"
"A82001","5NE","W","20061001","20120930","0"
"A82001","4KC44","W","19990401","20010331","0"
"A82001","5DD","W","20010401","20060930","0"
"A82003","4DQ30","W","19990401","20010331","0"
"A82003","5DD","W","20010401","20060930","0"
"A82003","01K","W","20170401","","0"
"A82003","5NE","W","20061001","20130331","0"
"A82003","01H","W","20130401","20170331","0"
"A82004","5D5","W","20010401","20060930","0"
"A82004","01H","W","20130401","","0"
"A82004","4JY13","W","19990401","20010331","0"
"A82004","5NE","W","20061001","20130331","0"
"A82005","4DQ30","W","19990401","20010331","0"
"A82005","5DD","W","20010401","20060930","0"
"A82005","5NE","W","20061001","20130331","0"
"A82005","01H","W","20130401","20170331","0"
"A82005","01K","W","20170401","","0"
"A82006","01H","W","20130401","","0"
"A82006","5NE","W","20061001","20130331","0"
"A82006","5D5","W","20010401","20060930","0"
"A82006","4JY13","W","19990401","20010331","0"
"A82007","01H","W","20130401","20170331","0"
"A82007","5DD","W","20010401","20060930","0"
"A82007","4KC44","W","19990401","20010331","0"
"A82007","5NE","W","20061001","20130331","0"
"A82007","01K","W","20170401","","0"
"A82008","01K","W","20170401","","0"
"A82008","5NE","W","20061001","20130331","0"
"A82008","5DD","W","20010401","20060930","0"
"A82008","4KC44","W","19990401","20010331","0"
"A82008","01H","W","20130401","20170331","0"
"A82009","5NE","W","20061001","20130331","0"
"A82009","01H","W","20130401","20170331","0"
"A82009","01K","W","20170401","","0"
"A82009","4KC44","W","19990401","20010331","0"
"A82009","5DD","W","20010401","20060930","0"
"A82010","4KC44","W","19990401","20010331","0"
"A82010","5NE","W","20061001","20130331","0"
"A82010","01K","W","20170401","","0"
"A82010","5DD","W","20010401","20060930","0"
"A82010","01H","W","20130401","20170331","0"
"A82011","01H","W","20130401","20160531","0"
"A82011","5DD","W","20010401","20060930","0"
"A82011","5NE","W","20061001","20130331","0"
"A82011","4KC44","W","19990401","20010331","0"
"A82012","5NE","W","20061001","20130331","0"
"A82012","5D5","W","20010401","20060930","0"
"A82012","01H","W","20130401","","0"
"A82012","4JY13","W","19990401","20010331","0"
"A82013","5NE","W","20061001","20130331","0"
"A82013","4JY13","W","19990401","20010331","0"
"A82013","01H","W","20130401","","0"
"A82013","5D5","W","20010401","20060930","0"
"A82014","5D4","W","20010401","20060930","0"
"A82014","01H","W","20130401","","0"
"A82014","5NE","W","20061001","20130331","0"
"A82014","4NA24","W","19990401","20010331","0"
"A82015","5NE","W","20061001","20130331","0"
"A82015","4NA24","W","19990401","20010331","0"
"A82015","01H","W","20130401","","0"
"A82015","5D4","W","20010401","20060930","0"
"A82016","5D4","W","20010401","20060930","0"
"A82016","4NA24","W","19990401","20010331","0"
"A82016","01H","W","20130401","","0"
"A82016","5NE","W","20061001","20130331","0"
"A82017","5D4","W","20010401","20060930","0"
"A82017","01H","W","20130401","20171031","0"
"A82017","5NE","W","20061001","20130331","0"
"A82017","4NA24","W","19990401","20010331","0"
"A82018","5D4","W","20010401","20060930","0"
"A82018","01H","W","20130401","","0"
"A82018","5NE","W","20061001","20130331","0"
"A82018","4NA24","W","19990401","20010331","0"
"A82019","5D4","W","20010401","20060930","0"
"A82019","5NE","W","20061001","20130331","0"
"A82019","4NA24","W","19990401","20010331","0"
"A82019","01H","W","20130401","","0"
"A82020","5NE","W","20061001","20130331","0"
"A82020","01H","W","20130401","","0"
"A82020","4NA24","W","19990401","20010331","0"
"A82020","5D4","W","20010401","20060930","0"
"A82021","5D6","W","20010401","20060930","0"
"A82021","01H","W","20130401","","0"
"A82021","4MW56","W","19990401","20010331","0"
"A82021","5NE","W","20061001","20130331","0"
"A82022","5D4","W","20010401","20060930","0"
"A82022","4NA24","W","19990401","20010331","0"
"A82022","5NE","W","20061001","20130331","0"
"A82022","01H","W","20130401","","0"
"A82023","01H","W","20130401","","0"
"A82023","5NE","W","20061001","20130331","0"
"A82023","5D6","W","20010401","20060930","0"
"A82023","4MW56","W","19990401","20010331","0"
"A82024","4MW56","W","19990401","20010331","0"
"A82024","01H","W","20130401","","0"
"A82024","5D6","W","20010401","20060930","0"
"A82024","5NE","W","20061001","20130331","0"
"A82025","5DD","W","20010401","20060930","0"
"A82025","01K","W","20170401","","0"
"A82025","5NE","W","20061001","20130331","0"
"A82025","01H","W","20130401","20170331","0"
"A82025","4DQ30","W","19990401","20010331","0"
"A82026","01K","W","20170401","","0"
"A82026","5DD","W","20010401","20060930","0"
"A82026","01H","W","20130401","20170331","0"
"A82026","4DQ30","W","19990401","20010331","0"
"A82026","5NE","W","20061001","20130331","0"
"A82027","5NE","W","20061001","20130331","0"
"A82027","01H","W","20130401","20170331","0"
"A82027","4DQ30","W","19990401","20010331","0"
"A82027","5DD","W","20010401","20060930","0"
"A82027","01K","W","20170401","","0"
"A82028","4JY13","W","19990401","20010331","0"
"A82028","01H","W","20130401","","0"
"A82028","5D5","W","20010401","20060930","0"
"A82028","5NE","W","20061001","20130331","0"
"A82029","5NE","W","20061001","20130331","0"
"A82029","01H","W","20130401","","0"
"A82029","5D4","W","20010401","20060930","0"
"A82029","4NA24","W","19990401","20010331","0"
"A82030","01H","W","20130401","20170331","0"
"A82030","01K","W","20170401","","0"
"A82030","5DD","W","20010401","20060930","0"
"A82030","5NE","W","20061001","20130331","0"
"A82030","4DQ30","W","19990401","20010331","0"
"A82031","4JY13","W","19990401","20010331","0"
"A82031","01H","W","20130401","","0"
"A82031","5D5","W","20010401","20060930","0"
"A82031","5NE","W","20061001","20130331","0"
"A82032","01H","W","20130401","","0"
"A82032","5NE","W","20061001","20130331","0"
"A82032","5D6","W","20010401","20060930","0"
"A82032","4MW56","W","19990401","20010331","0"
"A82033","5NE","W","20061001","20130331","0"
"A82033","01K","W","20170401","","0"
"A82033","5D6","W","20010401","20060930","0"
"A82033","01H","W","20130401","20170331","0"
"A82033","4MW56","W","19990401","20010331","0"
"A82034","01H","W","20130401","20170331","0"
"A82034","01K","W","20170401","","0"
"A82034","4DQ30","W","19990401","20010331","0"
"A82034","5DD","W","20010401","20060930","0"
"A82034","5NE","W","20061001","20130331","0"
"A82035","4JY13","W","19990401","20010331","0"
"A82035","5NE","W","20061001","20130331","0"
"A82035","5D5","W","20010401","20060930","0"
"A82035","01H","W","20130401","","0"
"A82036","01H","W","20130401","","0"
"A82036","5D5","W","20010401","20060930","0"
"A82036","5NE","W","20061001","20130331","0"
"A82036","4JY13","W","19990401","20010331","0"
"A82037","01H","W","20130401","","0"
"A82037","5D4","W","20010401","20060930","0"
"A82037","4NA24","W","19990401","20010331","0"
"A82037","5NE","W","20061001","20130331","0"
"A82038","4JY13","W","19990401","20010331","0"
"A82038","01H","W","20130401","","0"
"A82038","5D5","W","20010401","20060930","0"
"A82038","5NE","W","20061001","20130331","0"
"A82039","4KC44","W","19990401","20010331","0"
"A82039","01H","W","20130401","20170331","0"
"A82039","5NE","W","20061001","20130331","0"
"A82039","5DD","W","20010401","20060930","0"
"A82039","01K","W","20170401","","0"
"A82040","4MW56","W","19990401","20010331","0"
"A82040","5NE","W","20061001","20130331","0"
"A82040","01H","W","20130401","20171031","0"
"A82040","5D6","W","20010401","20060930","0"
"A82041","5NE","W","20061001","20130331","0"
"A82041","01H","W","20130401","","0"
"A82041","5D6","W","20010401","20060930","0"
"A82041","4MW56","W","19990401","20010331","0"
"A82042","4MW56","W","19990401","20010331","0"
"A82042","5D6","W","20010401","20060930","0"
"A82042","5NE","W","20061001","20120930","0"
"A82044","4MW56","W","19990401","20010331","0"
"A82044","01H","W","20130401","","0"
"A82044","5D6","W","20010401","20060930","0"
"A82044","5NE","W","20061001","20130331","0"
"A82045","5NE","W","20061001","20130331","0"
"A82045","4NA24","W","19990401","20010331","0"
"A82045","01H","W","20130401","","0"
"A82045","5D4","W","20010401","20060930","0"
"A82046","5DD","W","20010401","20060930","0"
"A82046","01K","W","20170401","","0"
"A82046","01H","W","20130401","20170331","0"
"A82046","5NE","W","20061001","20130331","0"
"A82046","4DQ30","W","19990401","20010331","0"
"A82047","5D6","W","20010401","20060930","0"
"A82047","4MW56","W","19990401","20010331","0"
"A82047","01H","W","20130401","","0"
"A82047","5NE","W","20061001","20130331","0"
"A82048","5D6","W","20010401","20060930","0"
"A82048","4MW56","W","19990401","20010331","0"
"A82048","01H","W","20130401","","0"
"A82048","5NE","W","20061001","20130331","0"
"A82049","5NE","W","20061001","20130331","0"
"A82049","5D6","W","20010401","20060930","0"
"A82049","01H","W","20130401","","0"
"A82049","4MW56","W","19990401","20010331","0"
"A82050","5NE","W","20061001","20130331","0"
"A82050","4MW56","W","19990401","20010331","0"
"A82050","5D6","W","20010401","20060930","0"
"A82050","01H","W","20130401","","0"
"A82052","4NA24","W","19990401","20010331","0"
"A82052","5D4","W","20010401","20060930","0"
"A82052","5NE","W","20061001","20130331","0"
"A82052","01H","W","20130401","20171031","0"
"A82053","5DD","W","20010401","20060930","0"
"A82053","01H","W","20130401","20170331","0"
"A82053","01K","W","20170401","","0"
"A82053","4DQ30","W","19990401","20010331","0"
"A82053","5NE","W","20061001","20130331","0"
"A82055","01H","W","20130401","","0"
"A82055","5D4","W","20010401","20060930","0"
"A82055","5NE","W","20061001","20130331","0"
"A82055","4NA24","W","19990401","20010331","0"
"A82056","5NE","W","20061001","20120930","0"
"A82056","4JY13","W","19990401","20010331","0"
"A82056","5D5","W","20010401","20060930","0"
"A82057","4MW56","W","19990401","20010331","0"
"A82057","5NE","W","20061001","20130331","0"
"A82057","5D6","W","20010401","20060930","0"
"A82057","01H","W","20130401","20171031","0"
"A82058","5NE","W","20061001","20130331","0"
"A82058","01H","W","20130401","","0"
"A82058","4MW56","W","19990401","20010331","0"
"A82058","5D6","W","20010401","20060930","0"
"A82060","01H","W","20130401","","0"
"A82060","5NE","W","20061001","20130331","0"
"A82060","4MW56","W","19990401","20010331","0"
"A82060","5D6","W","20010401","20060930","0"
"A82061","5NE","W","20061001","20120930","0"
"A82061","5DD","W","20010401","20060930","0"
"A82061","4DQ30","W","19990401","20010331","0"
"A82062","5NE","W","20061001","20130331","0"
"A82062","01K","W","20170401","","0"
"A82062","5DD","W","20010401","20060930","0"
"A82062","01H","W","20130401","20170331","0"
"A82062","4KC44","W","19990401","20010331","0"
"A82063","5D5","W","20010401","20060930","0"
"A82063","4JY13","W","19990401","20010331","0"
"A82063","5NE","W","20061001","20130331","0"
"A82063","01H","W","20130401","20180430","0"
"A82064","5NE","W","20061001","20130331","0"
"A82064","5D6","W","20010401","20060930","0"
"A82064","01H","W","20130401","","0"
"A82064","4MW56","W","19990401","20010331","0"
"A82065","01K","W","20170401","","0"
"A82065","5DD","W","20010401","20060930","0"
"A82065","4DQ30","W","19990401","20010331","0"
"A82065","01H","W","20130401","20170331","0"
"A82065","5NE","W","20061001","20130331","0"
"A82068","01K","W","20170401","","0"
"A82068","5DD","W","20010401","20060930","0"
"A82068","5NE","W","20061001","20130331","0"
"A82068","01H","W","20130401","20170331","0"
"A82068","4DQ30","W","19990401","20010331","0"
"A82070","5DD","W","20010401","20060930","0"
"A82070","4DQ30","W","19990401","20010331","0"
"A82070","01H","W","20130401","20170331","0"
"A82070","01K","W","20170401","","0"
"A82070","5NE","W","20061001","20130331","0"
"A82071","4KC44","W","19990401","20010331","0"
"A82071","01H","W","20130401","20170331","0"
"A82071","01K","W","20170401","","0"
"A82071","5DD","W","20010401","20060930","0"
"A82071","5NE","W","20061001","20130331","0"
"A82072","01K","W","20170401","","0"
"A82072","4KC44","W","19990401","20010331","0"
"A82072","5NE","W","20061001","20130331","0"
"A82072","5DD","W","20010401","20060930","0"
"A82072","01H","W","20130401","20170331","0"
"A82074","01K","W","20170401","20190731","1"
"A82074","5DD","W","20010401","20060930","0"
"A82074","5NE","W","20061001","20130331","0"
"A82074","4DQ30","W","19990401","20010331","0"
"A82074","01H","W","20130401","20170331","0"
"A82075","5D6","W","20010401","20060930","0"
"A82075","01H","W","20130401","","0"
"A82075","5NE","W","20061001","20130331","0"
"A82075","4MW56","W","19990401","20010331","0"
"A82077","01H","W","20130401","20170331","0"
"A82077","5NE","W","20061001","20130331","0"
"A82077","01K","W","20170401","","0"
"A82077","4KC44","W","19990401","20010331","0"
"A82077","5DD","W","20010401","20060930","0"
"A82502","5D4","W","20020401","20060930","0"
"A82502","5NE","W","20061001","20120930","0"
"A82607","5NE","W","20061001","20120930","0"
"A82607","5D6","W","20010401","20060930","0"
"A82607","4MW56","W","19990401","20010331","0"
"A82608","5DD","W","20010401","20060930","0"
"A82608","01K","W","20170401","","0"
"A82608","5NE","W","20061001","20130331","0"
"A82608","01H","W","20130401","20170331","0"
"A82608","4DQ30","W","19990401","20010331","0"
"A82609","4NA24","W","19990401","20010331","0"
"A82609","5D4","W","20010401","20060930","0"
"A82609","5NE","W","20061001","20120930","0"
"A82613","5DD","W","20010401","20060930","0"
"A82613","5NE","W","20061001","20130331","0"
"A82613","01H","W","20130401","20170331","0"
"A82613","01K","W","20170401","","0"
"A82613","4DQ30","W","19990401","20010331","0"
"A82614","5NE","W","20061001","20120930","0"
"A82614","5D4","W","20010401","20060930","0"
"A82614","4NA24","W","19990401","20010331","0"
"A82615","5DD","W","20010401","20060930","0"
"A82615","4DQ30","W","19990401","20010331","0"
"A82615","5NE","W","20061001","20120930","0"
"A82616","4DQ30","W","19990401","20010331","0"
"A82616","5NE","W","20061001","20120930","0"
"A82616","5DD","W","20010401","20060930","0"
"A82617","5NE","W","20061001","20130331","0"
"A82617","01H","W","20130401","","0"
"A82617","4JY13","W","19990401","20010331","0"
"A82617","5D5","W","20010401","20060930","0"
"A82618","4NA24","W","19990401","20010331","0"
"A82618","5NE","W","20061001","20120930","0"
"A82618","5D4","W","20010401","20060930","0"
"A82619","4KC44","W","19990401","20010331","0"
"A82619","01H","W","20130401","20161231","0"
"A82619","5NE","W","20061001","20130331","0"
"A82619","5DD","W","20010401","20060930","0"
"A82620","01H","W","20130401","","0"
"A82620","4JY13","W","19990401","20010331","0"
"A82620","5D5","W","20010401","20060930","0"
"A82620","5NE","W","20061001","20130331","0"
"A82621","01H","W","20130401","20170331","0"
"A82621","4KC44","W","19990401","20010331","0"
"A82621","01K","W","20170401","","0"
"A82621","5DD","W","20010401","20060930","0"
"A82621","5NE","W","20061001","20130331","0"
"A82622","4DQ30","W","19990401","20010331","0"
"A82622","5NE","W","20061001","20120930","0"
"A82622","5DD","W","20010401","20060930","0"
"A82623","5D6","W","20010401","20060930","0"
"A82623","4MW56","W","19990401","20010331","0"
"A82623","5NE","W","20061001","20130331","0"
"A82623","01H","W","20130401","","0"
"A82624","4DQ30","W","19990401","20010331","0"
"A82624","5NE","W","20061001","20120930","0"
"A82624","5DD","W","20010401","20060930","0"
"A82625","5NE","W","20061001","20120930","0"
"A82625","5DD","W","20010401","20060930","0"
"A82625","4DQ30","W","19990401","20010331","0"
"A82627","5DD","W","20010401","20060930","0"
"A82627","5NE","W","20061001","20120930","0"
"A82627","4KC44","W","19990401","20010331","0"
"A82629","01K","W","20170401","","0"
"A82629","4KC44","W","19990401","20010331","0"
"A82629","5DD","W","20010401","20060930","0"
"A82629","5NE","W","20061001","20130331","0"
"A82629","01H","W","20130401","20170331","0"
"A82630","4KC44","W","19990401","20010331","0"
"A82630","5DD","W","20010401","20060930","0"
"A82630","5NE","W","20061001","20120930","0"
"A82631","4JY13","W","19990401","20010331","0"
"A82631","01H","W","20130401","","0"
"A82631","5NE","W","20061001","20130331","0"
"A82631","5D5","W","20010401","20060930","0"
"A82632","4NA24","W","19990401","20010331","0"
"A82632","5NE","W","20061001","20120930","0"
"A82632","5D4","W","20010401","20060930","0"
"A82635","01H","W","20130401","20161231","0"
"A82635","5D4","W","20010401","20060930","0"
"A82635","4NA24","W","19990401","20010331","0"
"A82635","5NE","W","20061001","20130331","0"
"A82636","4NA24","W","19990401","20010331","0"
"A82636","5D4","W","20010401","20060930","0"
"A82636","5NE","W","20061001","20120930","0"
"A82641","5D4","W","20010401","20060930","0"
"A82641","5NE","W","20061001","20130331","0"
"A82641","01H","W","20130401","20161231","0"
"A82641","4NA24","W","19990401","20010331","0"
"A82642","5NE","W","20061001","20130331","0"
"A82642","5DD","W","20010401","20060930","0"
"A82642","01H","W","20130401","20170630","0"
"A82642","4DQ30","W","19990401","20010331","0"
"A82645","4KC44","W","19990401","20010331","0"
"A82645","5NE","W","20061001","20120930","0"
